,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,7.199578533043821e-06,0.0001697258491709289,0.000993740267172499,0.0013417388489477917,0.0002490406414871324,0.005705608224455283,0.0005601727517526125,0.001075174528570735,0.00147549864334475,0.011024821075176078
1,2.2226766263119644e-05,0.00018996171717908743,0.0008146578933545113,0.0035795069852790585,0.00022261016710400477,0.0051999338730272845,0.0004985700797571867,0.0009619618204393329,0.001198148646157793,0.01876868594421738
2,6.998407899732185e-05,0.00022190049955719967,0.0006048573893547283,0.0003172965530661345,0.0003203530110182268,0.007199809607029981,0.0005577793127512443,0.0006595457718635796,0.0021135445643683266,0.011929820912377211
3,6.156516488701294e-05,0.00023489353643639112,0.0012073198531698428,0.0009895824257152186,0.0002506959653036436,0.0019929308955076016,0.0005516809641671194,0.0008754776029542182,0.0021395741961314045,0.011002015316564744
4,8.032696236262689e-05,0.00021581581289728852,0.001298786713204105,0.00036079552097697794,0.000203339840424472,0.002496959228946614,0.0003556948259871612,0.0010752439824014135,0.001750734148989212,0.02035950697567504
5,5.0519568353953055e-05,0.0002645137262327773,0.0005849756416747916,0.0024906879554142886,0.00019539151892430226,0.005914002577763333,0.0012540598511789065,0.0006567156444788457,0.000931081081297249,0.016827591292644606
6,2.755893553569291e-05,0.00010893718209859107,0.0008917024722804748,0.0021584310596340322,0.00020700648966964945,0.009037944562804991,0.00024455801391595587,0.0008413081408909912,0.001954001301833764,0.0074034935453995
7,3.902307453503745e-05,0.00022983183941391053,0.0009240225897905504,0.0010897411822456218,0.00015582026454257823,0.006085998379445202,0.0003914739867475041,0.0009816119359210814,0.0010387088637112518,0.013237368957060602
8,6.170543434533123e-05,0.00019811564355741524,0.0008134203920530527,0.00043066570342366697,0.00034287610497144087,0.012580767706289474,0.0007622618807410365,0.0007779423522732688,0.0012048217793930983,0.008231186063194633
9,4.4257951798766674e-05,0.0002482407169227871,0.0009105363979334505,0.000764343625021339,0.00024131337580845914,0.005902522400005046,0.0004168082618506706,0.0011109879592166522,0.0011857600444500204,0.007268886484190172
10,6.836692105269375e-05,0.00022330762471680317,0.0013580366842470392,0.0033479315201436024,0.00021264889969278359,0.003137240909561064,0.0005753479445926269,0.0007522281613769817,0.0013123916036949978,0.004651628204968246
11,4.478229020012186e-05,0.0002368651383852383,0.0008125794541170121,0.0005494356688975343,0.00021419127989559438,0.010803118599290127,0.0006254523120790335,0.0008402709313086794,0.0017148901110032697,0.0142439106886732
12,3.765209979158004e-05,0.00023863432969825103,0.001064510573090603,0.0005248659056699436,0.00022042901022527883,0.005934233756051405,0.0002988299255423743,0.000730720431412002,0.0021936631496019326,0.014667745942238405
13,6.169028073332149e-05,0.00017534661747796313,0.0016911590020881292,0.0004925276313289121,0.00030058135950380033,0.009521170736114755,0.0004999627021923551,0.0011156226065743113,0.002055948964803747,0.008235605966944197
14,3.79932450787338e-05,0.00018302489582339984,0.0009781360426427373,0.0014538797622365084,0.00020153039609240402,0.0041573664081400955,0.00046272098792188445,0.000990114339437139,0.0010932695463151442,0.04153849505195233
