,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,9.547463890365637e-06,0.00018691758655606827,0.004678184928157201,0.005251855151365806,0.0001987884918216727,0.0107924789021119,0.0002691238684177898,0.0017493720304466148,0.011738481064965998,0.07325769263487303
1,2.6771393027176978e-05,0.00011390101185561036,0.0009618176110348734,0.0037117957523665934,0.00018072012340224254,0.007177728137225423,0.0006138553620949688,0.00042770456245322093,0.004081277929127475,0.020635121074056743
2,9.485667944227389e-05,6.556656369810592e-05,0.000949728051587126,0.0001202571762716697,0.00017424576648086205,0.002571982269779963,0.00029050903284501056,0.0009810456821513587,0.003986259227115507,0.011203411705814828
3,7.356162977853224e-05,0.0003025578125628116,0.0014035683640199184,0.006101853087438961,0.0005025429666902978,0.012886298445884597,0.0026084558823540075,0.000678354716905617,0.009984841313859192,0.04355811078124405
4,7.443696205244295e-05,0.00010204488421250606,0.0014228993070238983,0.00016422567838766296,0.00037169891961710404,0.001548540756872443,0.0016929095747493822,0.009664521588495283,0.0005984362681883661,0.004601018540313077
5,6.891449612096392e-05,0.0002795841611534183,0.0025357725679786714,0.0009977250477697683,0.000224155284135391,0.01278488710515721,0.001240269351536495,0.003887816023812426,0.001434736496588467,0.00635440873425087
6,2.6093139726700576e-05,6.764029842072336e-05,0.0017051602573197515,0.007228891375205127,0.00017771484339865442,0.0015183816856455667,0.0022525312633709564,0.0010678370377432897,0.003543517174773068,0.0108937034634117
7,4.0995918804240024e-05,0.0002037812501706065,0.0011015527935767792,0.004694514156523128,0.0001439624227658097,0.0013546784409214246,0.0010277066469212672,0.004688859345462444,0.011894667528705804,0.022328071679816295
8,3.584153889947146e-05,0.00013578639557845074,0.0009340875783106312,0.0007001434562953858,0.0002566989282066699,0.005943009083619515,0.0014236043630157897,0.0006483455784028184,0.007882826094982146,0.05617566474528546
9,6.277693953314582e-05,0.00032691800848624094,0.004889401492348899,0.0021449002745405877,0.00021314337865831572,0.0048781430765689904,0.0009076991786597041,0.0014590122708397794,0.0020231536992938747,0.004507050733034031
10,0.00014569218712062244,1.3093252903837281e-05,0.0035367169731795574,0.005168579868695097,0.00013770797713527028,0.01376848756834433,0.0011866590766939932,0.0001861229346891389,0.002975396809831,0.051156743446070845
11,3.6935909570392195e-05,0.0001007042082100021,0.0013658262881571536,0.0002628318995357164,8.087827278255104e-05,0.0039882651010923345,0.0019889572254837094,0.003460019908239129,0.007734542334201132,0.03352642696923433
12,6.016581894069915e-05,9.408408894102386e-05,0.004012203343661678,0.0008767135040488918,0.0001371312852262982,0.0014807492966409468,0.0013444801544855482,0.0003619093609260489,0.004694907263601622,0.048279642633599615
13,8.868543826551327e-05,0.00011112379725886919,0.003067105450903482,0.00017769517540636227,0.00026572581976797114,0.0095463862091213,0.0005007061419238166,0.0031385579932801016,0.0023502279041779962,0.030349371267077034
14,5.1517789141276815e-05,0.00018660289173868752,0.0037196559252397716,0.0053936915117476026,0.00021567675182475936,0.0032163168005789034,0.0007658771345890621,0.008848993650962714,0.0012100917855651463,0.013621459286214678
