,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAOH
0,0.02754327551486138,0.018540567486854374,10.761459038833502,6.668944792816159,0.2461478281925632,6.857338462802905,4.662929591053658
1,0.05165563166942384,0.19039025721147387,1.4364034808867743,7.330025373761945,0.6531388655061106,1.4159557408691996,10.700540866928256
2,0.290611437899445,0.41289089148154084,2.1500251489818685,0.8988978788897712,0.6802378572578829,6.407755246325793,16.13375418201058
3,0.14720210121028307,0.20845752984620425,11.05310660372784,2.0848870615552104,0.7422823220917582,0.35449875114250795,2.4727970117319416
4,0.17267178213562948,0.4186939977386887,8.14561165866228,2.2175660923660403,0.6838553815282851,0.4166835125216749,7.838636191699172
5,0.2512127363121457,0.1293510828946245,11.77973666106049,3.0181864928081663,0.6096410365716598,12.97363636296142,6.022309625829945
6,0.059173533836915905,0.16822679730391563,0.3572287661883708,10.4746841312978,0.9337893967668156,12.717461998633112,3.7354910041784377
7,0.13114441933110926,0.16504277514728113,1.3032695820202544,9.823105967771694,0.695464496930925,11.203780464486433,3.3448051294401653
8,0.2717294935609123,0.47486593085904194,0.4597595715882883,1.806470595946237,0.47949691141163486,8.618051541330388,15.04559466027948
9,0.2302334734179681,0.043786566782818,3.7914570687421145,6.516421582964848,0.7169680942795902,11.594205680995534,8.735318241901943
10,0.09661457402704769,0.2827997495621548,6.527912167937253,12.969687633386773,0.7557482954217267,5.945458110330587,3.827206750556721
11,0.3592983378226343,0.1485919449813009,5.539611661006891,0.5850792531184713,0.909558100451366,21.6500743880366,13.252024890738713
12,0.1034548716022736,0.313274953997152,4.246521019424665,1.6618178389090557,0.5775600045326467,1.8445834838694983,12.82308881489071
13,0.21921530718170756,0.06159240608134655,12.39376108491212,0.40283652523486785,0.32651945866923554,4.804580064486979,4.8930735995029755
14,0.18004628640921796,0.17701059896946195,11.609081919467314,7.315124856078644,0.8077516415172573,14.343734314093533,18.520874933308757
