,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAOH
0,0.021914521859638467,0.057290949502944874,5.573238040158015,7.72858961295476,0.2670701458944822,6.055286265580215,6.174997243982256
1,0.06515895084944731,0.2707959091112147,4.463667434074709,14.904805343041092,0.8004067335726012,11.95369265154162,3.8758907566270753
2,0.3266227019756946,0.21199102319624227,3.727370973308372,0.4538663624403479,0.3925404852728841,2.8614215601439246,1.581816392425432
3,0.1529461090412604,0.19756212094933082,11.816209066008383,2.683176949471508,0.760545194168898,6.731689492239762,16.153407861665663
4,0.20234565581294348,0.1604987369076055,11.148526480991348,0.9097391471310862,0.5777923964046837,0.5470014957420525,9.265961700124633
5,0.23732607040693363,0.10894137642007053,10.334152635284651,2.7171332427561143,0.6106156376738138,15.602496739566416,2.9601480065605488
6,0.0697181704989874,0.08572656112817596,3.761777412948298,17.077770562723718,0.7849300820677944,4.612313935332154,11.911419651093464
7,0.130650668357802,0.3266476709110524,1.413979875652149,5.029196516791532,0.632334502447803,0.6227394316629301,2.2218725797811256
8,0.29881399706861245,0.4967996032913595,3.219518415732654,1.642800564079636,0.22708815765401336,1.4202646067952265,1.9790473009845062
9,0.24728469711969403,0.05188435403759765,6.5929653836317454,21.47638889155491,0.6155651672942452,8.826392502419454,1.5782830913896393
10,0.16089965965681466,0.10970314365885224,16.87444809132479,6.896686657071178,0.6594034802908507,5.196622864912683,9.926357967970148
11,0.3265299459953315,0.17535520574621888,1.2990225759112157,1.829256294675933,0.7572457981388439,19.125224329558137,7.770444910730582
12,0.14970406468348335,0.17241501063325784,10.951516333886278,1.0226164544973233,0.543051237506941,2.2458595658108917,2.3607343756188834
13,0.1416245401813467,0.24814385432817154,4.520750423258657,1.982405529243307,0.38715970469529204,7.435027583290874,1.8948824577043897
14,0.14822560053690215,0.1967872308687734,7.446293248353545,3.312364497176375,0.9255756100722926,4.597789148885727,3.5121990662020854
