,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAOH
0,0.012972417329913482,0.01335470469750618,0.019203678955484374,1.2229342426802023,0.3456810059686808,7.710362834601869,4.32079823396182
1,0.0630659392203,0.2259709896504719,4.048246649421069,11.637860209619431,0.7153025768966675,7.699740351123359,0.0527609412805891
2,0.317402004542673,0.21288840137101286,3.7938628152659604,0.3772514689502241,0.6925556171027837,5.988693881122816,1.3070054623451142
3,0.14655001900853695,0.07306761916034837,10.529013383835867,0.19812221640881605,0.888866156762699,2.4899315396305526,0.3757540029391609
4,0.2038827011868141,0.1770762592066349,10.829689482697386,1.01951937860086,0.5717926067742803,1.0247957855534315,6.961042659870684
5,0.22533192561408394,0.15168862282437912,8.760661709931453,4.633557599446431,0.40426294315626093,0.19814161663509783,1.933379658883287
6,0.06138524451562591,0.03809700442018306,1.3663587987477934,6.619573609252067,0.7799205464525668,3.2742786872832927,6.032533145446968
7,0.13804162607671033,0.1783176772029294,4.057192334353522,4.986529862045131,0.726206917748566,11.354185311831857,0.8939765275270006
8,0.2720783276873985,0.17153510866664576,0.4676209008853013,0.4005273785455637,0.8781808365225051,15.987509583290496,0.5620971346593928
9,0.23854239184237483,0.06169420739105976,5.408966252312608,0.22684536625766769,0.4333394012013168,0.7673874725458278,7.489406100478899
10,0.10024997997522754,0.17177357677798302,7.681145544108502,6.729111142163184,0.8305600448478382,7.843415903386937,8.18606201753628
11,0.32099387157241605,0.11423390390571525,0.47146472308806076,2.900825635960209,0.5313631066199199,9.763908254757807,1.1048590139557706
12,0.08006347993725065,0.24815878300237165,0.7113218522684596,0.7695607497457372,0.7892583161168613,1.2607890484091857,5.038348815345046
13,0.2011154537150294,0.09116950839791477,10.711215951966592,0.49626914542223094,0.4912035519058848,7.676278896861007,2.4576351915256045
14,0.13806037000277094,0.23073425697265104,5.965322108645382,4.4451311338033594,0.8710152811857055,3.177487911547754,2.660996109837786
