output,time,parameter,S1,ST
CAB,90,kAOH,0.07781705772673338,0.11887658051674094
CAB,90,kNH,0.0008793110438350388,0.0054939719489773805
CAB,91,kcat1,0.6753375664012037,0.7364575917138616
CAB,91,kcat2,-0.0034910784576782975,0.02940643114703537
CAB,91,Km1,0.13088723701169525,0.18462475118497387
CAB,91,Km2,0.0006441342438518739,0.016637790577872385
CAB,91,Tmax,-0.0016655720560436566,0.025070660040449926
CAB,91,Ken,-0.002478406039479827,0.01533376075026032
CAB,91,kAB,0.0015994860233036685,0.02199233797974765
CAB,91,kAN,0.017703288003582816,0.04011612780460044
CAB,91,kAOH,0.0781609831268202,0.11991134745539976
CAB,91,kNH,0.0008988598766611461,0.005686436568371977
CAB,92,kcat1,0.6741434117045894,0.7357641926869253
CAB,92,kcat2,-0.0035388414306966923,0.030313478883610787
CAB,92,Km1,0.13037109580156728,0.18497303974410162
CAB,92,Km2,0.0006661714328347117,0.017135719683641033
CAB,92,Tmax,-0.0016635574029138904,0.02572858629545496
CAB,92,Ken,-0.0025036514640096146,0.015782944850377536
CAB,92,kAB,0.0016275221162982056,0.022701295604503947
CAB,92,kAN,0.017813074277685838,0.04054638865017146
CAB,92,kAOH,0.07849539853986882,0.12094808939788294
CAB,92,kNH,0.0009184772615039331,0.005882335692803505
CAB,93,kcat1,0.6729331182006981,0.735073313705983
CAB,93,kcat2,-0.0035867689128301667,0.03123395792847072
CAB,93,Km1,0.12985985399223565,0.18534341183052994
CAB,93,Km2,0.0006877933567937455,0.017640832847769582
CAB,93,Tmax,-0.0016608523084803064,0.026396324616082618
CAB,93,Ken,-0.0025285907598751518,0.0162389219088963
CAB,93,kAB,0.0016555138107704583,0.023421410664979495
CAB,93,kAN,0.017920571984042104,0.04098042040864486
CAB,93,kAOH,0.0788199378241712,0.12198702194586898
CAB,93,kNH,0.0009381531448795444,0.006081662424001495
CAB,94,kcat1,0.671708397959498,0.7343859240665696
CAB,94,kcat2,-0.0036349872443472756,0.032167795555401606
CAB,94,Km1,0.12935237914777573,0.18573616544206464
CAB,94,Km2,0.0007089684419250448,0.01815308372668562
CAB,94,Tmax,-0.0016574215496839694,0.02707383992652654
CAB,94,Ken,-0.002553118471251651,0.01670165297349428
CAB,94,kAB,0.0016834749324309646,0.024152617031793413
CAB,94,kAN,0.018025817804835264,0.04141827409547811
CAB,94,kAOH,0.07913382146772717,0.12302841264864911
CAB,94,kNH,0.0009578795932478172,0.006284412524625522
CAB,95,kcat1,0.6704683695239598,0.7337010112741376
CAB,95,kcat2,-0.003683686653005464,0.0331148911101529
CAB,95,Km1,0.1288487315995546,0.1861512855596428
CAB,95,Km2,0.0007296317915522202,0.01867242336999
CAB,95,Tmax,-0.001653315036235928,0.027761052669424986
CAB,95,Ken,-0.00257721466298268,0.017171096995952286
CAB,95,kAB,0.0017114144745261292,0.024894845169835724
CAB,95,kAN,0.018128804827913257,0.04185990671327899
CAB,95,kAOH,0.07943706936155909,0.12407227496165373
CAB,95,kNH,0.0009776457798864634,0.006490578595216994
CAB,96,kcat1,0.6692095562342825,0.7330155532634738
CAB,96,kcat2,-0.003733136204138447,0.034075129019560293
CAB,96,Km1,0.12835001458367382,0.1865881975787108
CAB,96,Km2,0.0007496255299106576,0.019198807110755813
CAB,96,Tmax,-0.0016486705413757336,0.02845785310974763
CAB,96,Ken,-0.0026009412782300946,0.017647211550276088
CAB,96,kAB,0.001739352738399328,0.02564802322508795
CAB,96,kAN,0.018229470499364298,0.04230519056015852
CAB,96,kAOH,0.07973049201249292,0.1251183762476218
CAB,96,kNH,0.0009974522802818294,0.006700152041807923
CAB,97,kcat1,0.6679307043212576,0.7323281482977287
CAB,97,kcat2,-0.0037835961991805416,0.03504846837560886
CAB,97,Km1,0.12785615902116496,0.18704658262580154
CAB,97,Km2,0.000768831504728554,0.019732203675567172
CAB,97,Tmax,-0.0016434975464619656,0.02916418403426936
CAB,97,Ken,-0.0026242839257846124,0.018129952915717392
CAB,97,kAB,0.001767316704768469,0.026412077520005614
CAB,97,kAN,0.018327796143078095,0.04275409700947472
CAB,97,kAOH,0.08001411533367409,0.12616669878445522
CAB,97,kNH,0.00101726847328719,0.006913124937518936
CAB,98,kcat1,0.6666313902218237,0.7316381238385862
CAB,98,kcat2,-0.0038351827977638575,0.03603488869737224
CAB,98,Km1,0.12736686468094677,0.18752632040815861
CAB,98,Km2,0.0007871946908541718,0.020272588909081398
CAB,98,Tmax,-0.0016377670767408583,0.029879986863942106
CAB,98,Ken,-0.002647226128810711,0.018619276024969603
CAB,98,kAB,0.0017953532258879093,0.027186932443764186
CAB,98,kAN,0.018423773907712663,0.043206615274035014
CAB,98,kAOH,0.0802878749418881,0.12721729078546937
CAB,98,kNH,0.0010370916526787396,0.0071294889398750136
CAB,99,kcat1,0.665311569363174,0.7309452876121892
CAB,99,kcat2,-0.0038877080325597415,0.03703432938890607
CAB,99,Km1,0.12688206416576223,0.1880275694142646
CAB,99,Km2,0.0008047808867416151,0.02081992355181477
CAB,99,Tmax,-0.0016314061383499098,0.030605192971327414
CAB,99,Ken,-0.0026698604274943143,0.01911512843292146
CAB,99,kAB,0.001823476968265846,0.027972502646904953
CAB,99,kAN,0.018517397717562032,0.043662732125208915
CAB,99,kAOH,0.08055201306981194,0.12827016636675795
CAB,99,kNH,0.0010569266067241285,0.007349231695237628
CAB,100,kcat1,0.6639714829128031,0.7302498104540898
CAB,100,kcat2,-0.003940712768152367,0.03804667300525189
CAB,100,Km1,0.12640191384130567,0.18855069339035166
CAB,100,Km2,0.0008217738751419481,0.021374145269529136
CAB,100,Tmax,-0.0016243734940850072,0.03133972185889503
CAB,100,Ken,-0.002692243294598022,0.01961744838380766
CAB,100,kAB,0.0018516986305105673,0.028768690804318733
CAB,100,kAN,0.018608650652576813,0.044122433054786546
CAB,100,kAOH,0.08080707702111571,0.1293252671100367
CAB,100,kNH,0.001076776697245839,0.007572335004440943
CAB,101,kcat1,0.6626113320501344,0.7295518648032996
CAB,101,kcat2,-0.003993757748650003,0.0390717626375636
CAB,101,Km1,0.1259270322874327,0.18909591326916966
CAB,101,Km2,0.0008384084340966412,0.02193517406954998
CAB,101,Tmax,-0.001616680323743655,0.03208348853243432
CAB,101,Ken,-0.002714372539053343,0.020126171673372883
CAB,101,kAB,0.0018800109389572538,0.0295753934783784
CAB,101,kAN,0.01869750290697385,0.04458569932541285
CAB,101,kAOH,0.0810536426078733,0.1303824850770084
CAB,101,kNH,0.0010966294663297415,0.007798776440399082
CAB,102,kcat1,0.6612312215994877,0.728851432257264
CAB,102,kcat2,-0.004046577436762758,0.04010943052079014
CAB,102,Km1,0.12545794413315467,0.18966314883086868
CAB,102,Km2,0.0008548378459312232,0.022502921966761697
CAB,102,Tmax,-0.0016083721997165988,0.032836408879662736
CAB,102,Ken,-0.002736217837122993,0.020641230772542058
CAB,102,kAB,0.0019084005917761181,0.03039250831510683
CAB,102,kAN,0.01878389532791437,0.04505251634552931
CAB,102,kAOH,0.08129202581613909,0.1314417252811207
CAB,102,kNH,0.001116479236052175,0.00802854947288781
CAB,103,kcat1,0.6598313029231576,0.7281483157311314
CAB,103,kcat2,-0.004099043928560261,0.04115954702630459
CAB,103,Km1,0.12499466084058027,0.1902519241642484
CAB,103,Km2,0.000871138120404486,0.02307730719926988
CAB,103,Tmax,-0.001599501984852392,0.03359840064726147
CAB,103,Ken,-0.0027577542520825283,0.021162563195793085
CAB,103,kAB,0.001936856065220813,0.031219936402221014
CAB,103,kAN,0.01886777910870622,0.04552287548472961
CAB,103,kAOH,0.08152239109474428,0.13250293200962623
CAB,103,kNH,0.001136335689173676,0.008261641422338773
CAB,104,kcat1,0.658411671016827,0.7274422245699458
CAB,104,kcat2,-0.0041510900657276105,0.042221969265247995
CAB,104,Km1,0.12453703737562044,0.1908615648282457
CAB,104,Km2,0.0008873567098706044,0.023658252149820536
CAB,104,Tmax,-0.0015900997427412686,0.03436938190497774
CAB,104,Ken,-0.0027789664265634915,0.021690104606743695
CAB,104,kAB,0.0019653711653557426,0.03205757918862022
CAB,104,kAN,0.018949127448957152,0.04599675455573358
CAB,104,kAOH,0.08174495925719784,0.1335660238787597
CAB,104,kNH,0.0011562018619134843,0.008498036440657086
CAB,105,kcat1,0.6569724472248716,0.7267328213623793
CAB,105,kcat2,-0.004202686743216516,0.04329655068424434
CAB,105,Km1,0.12408494341695324,0.1914913771238421
CAB,105,Km2,0.0009035324048907505,0.02424568101649201
CAB,105,Tmax,-0.0015802006023293402,0.035149266731965424
CAB,105,Ken,-0.00279984761845849,0.022223790801435522
CAB,105,kAB,0.0019939443114963583,0.03290533629034687
CAB,105,kAN,0.019027880456242544,0.04647413250298654
CAB,105,kAOH,0.08195991637212165,0.13463092606078927
CAB,105,kNH,0.0011760760468260414,0.008737719396833722
CAB,106,kcat1,0.6555139151956616,0.7260198583293835
CAB,106,kcat2,-0.004253792981479498,0.04438314567933738
CAB,106,Km1,0.12363887672719953,0.1921412685402526
CAB,106,Km2,0.0009197116665632214,0.02483951697257376
CAB,106,Tmax,-0.0015698029802128984,0.035937971565811695
CAB,106,Ken,-0.0028203883548736943,0.022763558289179055
CAB,106,kAB,0.0020225835454196774,0.03376310556584789
CAB,106,kAN,0.01910399926153201,0.04695499115385427
CAB,106,kAOH,0.08216742627126923,0.13569758193797557
CAB,106,kNH,0.0011959611343565892,0.00898067648049298
CAB,107,kcat1,0.6540365453331567,0.7253031850010139
CAB,107,kcat2,-0.004304367282065924,0.045481610776564756
CAB,107,Km1,0.12319935839062168,0.19281117446793286
CAB,107,Km2,0.0009359609176968882,0.02543968795053249
CAB,107,Tmax,-0.0015588995068726713,0.036735418348751
CAB,107,Ken,-0.002840580708271128,0.023309346406329368
CAB,107,kAB,0.0020513006805891673,0.034630793714532815
CAB,107,kAN,0.019177492386328442,0.04743931176916253
CAB,107,kAOH,0.08236764415042547,0.13676595759426075
CAB,107,kNH,0.0012158592526313064,0.00922689416344172
CAB,108,kcat1,0.6525409065201843,0.7245827780631653
CAB,108,kcat2,-0.004354412766810395,0.04659180672356241
CAB,108,Km1,0.12276654602718433,0.19350076039064576
CAB,108,Km2,0.0009523407758360684,0.026046118420926693
CAB,108,Tmax,-0.0015475530049799391,0.037541530996705146
CAB,108,Ken,-0.0028604344148541847,0.02386109380542019
CAB,108,kAB,0.0020800554307588825,0.03550830696870908
CAB,108,kAN,0.019248361997470025,0.04792707526651661
CAB,108,kAOH,0.08256068060319101,0.13783603447851508
CAB,108,kNH,0.001235776686694863,0.009476359334569405
CAB,109,kcat1,0.6510275375771322,0.7238585180923748
CAB,109,kcat2,-0.004403918151683611,0.04771360002007354
CAB,109,Km1,0.122340422957384,0.19420966398594275
CAB,109,Km2,0.0009688576942090557,0.0266587345585145
CAB,109,Tmax,-0.0015358001335168655,0.03835624124567562
CAB,109,Ken,-0.0028799600878926554,0.024418736664764133
CAB,109,kAB,0.0021088686527788313,0.036395545251882426
CAB,109,kAN,0.01931664874705209,0.048418257390333196
CAB,109,kAOH,0.08274659898428298,0.1389077922972143
CAB,109,kNH,0.0012557057690346619,0.009729057070182887
CAB,110,kcat1,0.6494967355955671,0.723130186193489
CAB,110,kcat2,-0.004452825012553777,0.04884683569208522
CAB,110,Km1,0.12192084135069553,0.19493761761947215
CAB,110,Km2,0.0009853955403707258,0.027277460585755507
CAB,110,Tmax,-0.0015237086310531292,0.03917946062473906
CAB,110,Ken,-0.0028991710174234545,0.02498220403858362
CAB,110,kAB,0.0021377649334158705,0.037292395763286634
CAB,110,kAN,0.01938243867793143,0.04891282303562821
CAB,110,kAOH,0.08292538652885642,0.13998119322438232
CAB,110,kNH,0.0012756465276700145,0.009984969142770432
CAB,111,kcat1,0.6479486069360386,0.7223972166571984
CAB,111,kcat2,-0.004501099621012633,0.049991347106148824
CAB,111,Km1,0.12150759240784381,0.1956844355041055
CAB,111,Km2,0.0010017738154765796,0.027902214459739488
CAB,111,Tmax,-0.0015113507259492114,0.04001109285467052
CAB,111,Ken,-0.0029180902384489255,0.02555142141035585
CAB,111,kAB,0.0021667295863573594,0.03819873743213647
CAB,111,kAN,0.019445767766365262,0.04941074748090735
CAB,111,kAOH,0.08309696368529525,0.14105618989811838
CAB,111,kNH,0.0012955818553177841,0.010244072263530102
CAB,112,kcat1,0.6463833846027153,0.7216593016745255
CAB,112,kcat2,-0.004548836561900479,0.051146972776174866
CAB,112,Km1,0.1211003900677773,0.19644995862408957
CAB,112,Km2,0.0010178883194281877,0.028532916045420877
CAB,112,Tmax,-0.001498756454032616,0.04085104710045389
CAB,112,Ken,-0.0029367334007947654,0.02612631800893672
CAB,112,kAB,0.002195732962002931,0.03911444946166364
CAB,112,kAN,0.019506642699662114,0.04991201551984026
CAB,112,kAOH,0.0832613046022635,0.14213273709951266
CAB,112,kNH,0.0013154932987004568,0.010506344528941917
CAB,113,kcat1,0.6448016364647563,0.7209163746074788
CAB,113,kcat2,-0.004596178930321131,0.052313564522526695
CAB,113,Km1,0.12069902065593381,0.19723407122335232
CAB,113,Km2,0.0010337347107545636,0.029169496078397028
CAB,113,Tmax,-0.0014859298618938338,0.04169924177579604
CAB,113,Ken,-0.0029551126218775605,0.02670682880923908
CAB,113,kAB,0.0022247479232189392,0.04003942364151064
CAB,113,kAN,0.019565060342064275,0.05041660674851683
CAB,113,kAOH,0.08341842139354438,0.14321083149803365
CAB,113,kNH,0.0013353617659858626,0.010771764249058307
CAB,114,kcat1,0.6432040129762387,0.7201685058287725
CAB,114,kcat2,-0.004643057140779059,0.053490972272914605
CAB,114,Km1,0.12030330765910202,0.19803665113168445
CAB,114,Km2,0.0010493544647470592,0.029811880164666515
CAB,114,Tmax,-0.0014728747841850239,0.04255559195890471
CAB,114,Ken,-0.002973239199304289,0.02729289189868728
CAB,114,kAB,0.002253747942693422,0.04097354916683994
CAB,114,kAN,0.019621028317718805,0.050924502737538374
CAB,114,kAOH,0.08356833381315425,0.14429046816582147
CAB,114,kNH,0.0013551690921987112,0.011040312269112668
CAB,115,kcat1,0.6415910287676567,0.7194160009178142
CAB,115,kcat2,-0.0046893716433786805,0.05467902528129285
CAB,115,Km1,0.11991301493872299,0.19885755609106345
CAB,115,Km2,0.0010648125130273362,0.03045998747180241
CAB,115,Tmax,-0.0014595763949208015,0.04342000259325801
CAB,115,Ken,-0.0029911168347499946,0.027884433016650754
CAB,115,kAB,0.002282731172720518,0.04191670566254554
CAB,115,kAN,0.0196745789771381,0.05143568044051335
CAB,115,kAOH,0.08371108860419678,0.14537163821772545
CAB,115,kNH,0.0013749030588014108,0.011311967035015337
CAB,116,kcat1,0.6399630318613091,0.7186595416063776
CAB,116,kcat2,-0.0047350129953166,0.05587753200936283
CAB,116,Km1,0.11952780959636078,0.19969659971184148
CAB,116,Km2,0.0010801611260483873,0.0311137323588293
CAB,116,Tmax,-0.001446028649513064,0.04429237260620372
CAB,116,Ken,-0.0030087487165549533,0.02848137184460253
CAB,116,kAB,0.002311697729438951,0.042868765081141506
CAB,116,kAN,0.019725762004999106,0.051950110565757844
CAB,116,kAOH,0.08384673264198511,0.14645434060371468
CAB,116,kNH,0.001394560891277912,0.011586705776284451
CAB,117,kcat1,0.6383200138078612,0.7178994791023161
CAB,117,kcat2,-0.004779880640196304,0.05708628927402515
CAB,117,Km1,0.11914752701631744,0.20055347044830077
CAB,117,Km2,0.001095436698629024,0.03177302032907118
CAB,117,Tmax,-0.0014322279860437242,0.04517259090925205
CAB,117,Ken,-0.003026149104656052,0.0290836235348956
CAB,117,kAB,0.0023406421453274068,0.043829590384315525
CAB,117,kAN,0.01977461290122143,0.05246774953875519
CAB,117,kAOH,0.08397528357477803,0.14753849550691342
CAB,117,kNH,0.0014141516064621067,0.011864504690330527
CAB,118,kcat1,0.6366615793183982,0.7171354417780962
CAB,118,kcat2,-0.004823892061313981,0.05830509073361454
CAB,118,Km1,0.11877236277615394,0.2014276411635104
CAB,118,Km2,0.0011106511043352716,0.03243775450805333
CAB,118,Tmax,-0.0014181629105504256,0.0460605408753578
CAB,118,Ken,-0.0030433187060630884,0.02969110433932876
CAB,118,kAB,0.0023695530564807354,0.04479904284518424
CAB,118,kAN,0.019821142793143055,0.052988520914447224
CAB,118,kAOH,0.08409674051100241,0.14862390645805787
CAB,118,kNH,0.001433682933072406,0.012145334960519344
CAB,119,kcat1,0.6349876897713433,0.7163673512971247
CAB,119,kcat2,-0.004866968221643115,0.05953374764976676
CAB,119,Km1,0.11840240677419661,0.20231858632286523
CAB,119,Km2,0.0011258117575511219,0.033107840999053055
CAB,119,Tmax,-0.0014038220328599137,0.046956107089116135
CAB,119,Ken,-0.0030602397602476866,0.030303740301342613
CAB,119,kAB,0.0023984149461323463,0.045776985718838474
CAB,119,kAN,0.019865361402849998,0.05351236184241904
CAB,119,kAOH,0.0842111457938907,0.14971043515172397
CAB,119,kNH,0.0014531555194811187,0.012429170628333182
CAB,120,kcat1,0.6332987249918102,0.7155954593380923
CAB,120,kcat2,-0.004909084728310643,0.06077210540966559
CAB,120,Km1,0.11803758972096316,0.20322576793809813
CAB,120,Km2,0.0011409053312605086,0.033783187376473324
CAB,120,Tmax,-0.001389233031208461,0.047859183676688156
CAB,120,Ken,-0.003076893457073675,0.030921456150353712
CAB,120,kAB,0.002427213126365875,0.0467632930658888
CAB,120,kAN,0.01990728596071072,0.05403923085266746
CAB,120,kAOH,0.0843185982660432,0.15079801996853812
CAB,120,kNH,0.0014725674027606462,0.012715985433698257
CAB,121,kcat1,0.631595316954268,0.7148200936786341
CAB,121,kcat2,-0.004950233606831329,0.062020021603620516
CAB,121,Km1,0.11767766161608983,0.20414849492970386
CAB,121,Km2,0.0011558975139371692,0.03446371141188764
CAB,121,Tmax,-0.0013744298471839646,0.04876967446077324
CAB,121,Ken,-0.0030932780197915326,0.03154418338309937
CAB,121,kAB,0.0024559290287228066,0.04775784838824157
CAB,121,kAN,0.019946940182767398,0.05456909818374673
CAB,121,kAOH,0.08441922018974958,0.15188664024271814
CAB,121,kNH,0.0014918983347557782,0.013005755003813178
CAB,122,kcat1,0.6298783116886433,0.7140416364266206
CAB,122,kcat2,-0.004990427178085027,0.06327738053541775
CAB,122,Km1,0.11732204719953764,0.20508593529475808
CAB,122,Km2,0.0011707643427520177,0.03514933900332444
CAB,122,Tmax,-0.0013594359399130979,0.04968749183592098
CAB,122,Ken,-0.0031093784350169147,0.03217185741151654
CAB,122,kAB,0.0024845526844413973,0.048760543517929
CAB,122,kAN,0.019984374042408905,0.055101938324999634
CAB,122,kAOH,0.08451317065399132,0.15297630029546433
CAB,122,kNH,0.0015111305191144835,0.01329845648972459
CAB,123,kcat1,0.6281486284401909,0.7132604876203285
CAB,123,kcat2,-0.005029626012118174,0.064544052863906
CAB,123,Km1,0.11696905789434646,0.20603748737411767
CAB,123,Km2,0.0011855069989384372,0.035839994228579315
CAB,123,Tmax,-0.00134423970287442,0.05061255269046482
CAB,123,Ken,-0.003125205824440305,0.03280441236351753
CAB,123,kAB,0.0025130848979279543,0.049771273241271285
CAB,123,kAN,0.02001967728276655,0.05563772343215436
CAB,123,kAOH,0.08460061844725424,0.1540670133898273
CAB,123,kNH,0.0015302670582397829,0.013594067603450813
CAB,124,kcat1,0.626407292787162,0.7124770991477668
CAB,124,kcat2,-0.005067768463512566,0.06581989680986833
CAB,124,Km1,0.11661411888692892,0.20700325423528013
CAB,124,Km2,0.001200152227294492,0.036535594639490514
CAB,124,Tmax,-0.0013288459565375234,0.05154477212919065
CAB,124,Ken,-0.003140745694437943,0.03344177416487793
CAB,124,kAB,0.0025415536527736153,0.05078992749303172
CAB,124,kAN,0.020052999120778018,0.05617642413607876
CAB,124,kAOH,0.08468163529794985,0.1551587836115401
CAB,124,kNH,0.0015493025792739307,0.013892570569238564
CAB,125,kcat1,0.6246543515397245,0.7116915333117545
CAB,125,kcat2,-0.005104826188126722,0.0671047350267583
CAB,125,Km1,0.1162567834382769,0.20798348326314056
CAB,125,Km2,0.0012146980490195796,0.037236034354651094
CAB,125,Tmax,-0.0013132277219201323,0.05248402105552549
CAB,125,Ken,-0.0031559883618543574,0.03408385191840388
CAB,125,kAB,0.002569966642568255,0.05181635633223466
CAB,125,kAN,0.020084394530366447,0.056717966964180716
CAB,125,kAOH,0.08475634811751377,0.1562515253702841
CAB,125,kNH,0.001568239038577707,0.01419393359834173
CAB,126,kcat1,0.6228890285067937,0.7109035252444883
CAB,126,kcat2,-0.005140825965194442,0.06839837477739603
CAB,126,Km1,0.1159020980042168,0.20897805318938087
CAB,126,Km2,0.0012291138639999055,0.03794119213229235
CAB,126,Tmax,-0.0012973251091544277,0.053430123744385306
CAB,126,Ken,-0.0031709395753546257,0.03473054085149968
CAB,126,kAB,0.002598306313397112,0.052850369601135365
CAB,126,kAN,0.02011383041846979,0.05726225135343343
CAB,126,kAOH,0.08482501048129303,0.15734508320149423
CAB,126,kNH,0.0015870858189150426,0.014498109189166247
CAB,127,kcat1,0.6211115614961243,0.7101132297106713
CAB,127,kcat2,-0.005175781284635313,0.06970066904083652
CAB,127,Km1,0.11555103151943548,0.2099868222111806
CAB,127,Km2,0.001243396048373853,0.03865096762532686
CAB,127,Tmax,-0.0012811335073056491,0.0543829467078266
CAB,127,Ken,-0.0031855934024198587,0.03538175484663738
CAB,127,kAB,0.002626564972575855,0.053891818408020015
CAB,127,kAN,0.020141327016338317,0.05780921332936088
CAB,127,kAOH,0.0848877247720859,0.15843938640226077
CAB,127,kNH,0.001605845033387821,0.014805062858846535
CAB,128,kcat1,0.6193224299488497,0.7093208785606068
CAB,128,kcat2,-0.005209710507579848,0.07101148513409722
CAB,128,Km1,0.11520359136015539,0.21100969831761676
CAB,128,Km2,0.001257546102152283,0.03936526769298404
CAB,128,Tmax,-0.0012646576301647266,0.05534236881917053
CAB,128,Ken,-0.0031999398974605227,0.03603741189899664
CAB,128,kAB,0.002654736007629425,0.05494056878973849
CAB,128,kAN,0.02016693329019756,0.05835879903689594
CAB,128,kAOH,0.08494460773009353,0.15953438341352777
CAB,128,kNH,0.0016245046943676733,0.015114762779970292
CAB,129,kcat1,0.6175220954668587,0.7085266809785996
CAB,129,kcat2,-0.005242644870679593,0.07233068340280153
CAB,129,Km1,0.11485987167036911,0.2120467047500371
CAB,129,Km2,0.0012715780687403628,0.040083996528681824
CAB,129,Tmax,-0.0012478907212284404,0.056308267317648604
CAB,129,Ken,-0.0032139598436784,0.03669742362068749
CAB,129,kAB,0.002682833223468127,0.05599648268776158
CAB,129,kAN,0.02019070417365099,0.05891094788137317
CAB,129,kAOH,0.08499579703722199,0.16063000875628397
CAB,129,kNH,0.0016430622860921637,0.015427176794687183
CAB,130,kcat1,0.6157109672681533,0.7077308136957171
CAB,130,kcat2,-0.005274648817404645,0.07365811377950955
CAB,130,Km1,0.11452011095644377,0.21309793085454123
CAB,130,Km2,0.0012855159150819363,0.04080705402536637
CAB,130,Tmax,-0.0012308245707177493,0.05728051845462614
CAB,130,Ken,-0.0032276291304737374,0.037361699206888026
CAB,130,kAB,0.0027108817434785075,0.05705941840561856
CAB,130,kAN,0.020212695643043562,0.059465598203192103
CAB,130,kAOH,0.0850414171691996,0.16172617972354483
CAB,130,kNH,0.0016615139058634564,0.01574227290862053
CAB,131,kcat1,0.6138893725493323,0.706933396913315
CAB,131,kcat2,-0.005305795990775575,0.07499361418948423
CAB,131,Km1,0.11418458760837606,0.21416342389570028
CAB,131,Km2,0.0012993809711523573,0.041534334505696435
CAB,131,Tmax,-0.0012134479305813903,0.05825899428192181
CAB,131,Ken,-0.003240916415837541,0.03803013931956007
CAB,131,kAB,0.002738902257600782,0.05812923217140775
CAB,131,kAN,0.020232961262443307,0.06002268710371392
CAB,131,kAOH,0.08508155888005416,0.16282280495283732
CAB,131,kNH,0.0016798455852038334,0.016060016648208126
CAB,132,kcat1,0.6120575628904068,0.706134509747054
CAB,132,kcat2,-0.005336140915427368,0.07633700322709391
CAB,132,Km1,0.11385355938581791,0.2152431474573406
CAB,132,Km2,0.0013131988614565855,0.04226572580936538
CAB,132,Tmax,-0.0011957656650531216,0.05924356668551734
CAB,132,Ken,-0.0032538008206444147,0.03870264523454913
CAB,132,kAB,0.0027669096283521977,0.05920577500122811
CAB,132,kAN,0.02025154262930593,0.06058215276796728
CAB,132,kAOH,0.08511628752204471,0.16391978989875933
CAB,132,kNH,0.0016980505988575506,0.01638037479005561
CAB,133,kcat1,0.6102157699696918,0.7053342189366939
CAB,133,kcat2,-0.005365741565083247,0.07768808342664953
CAB,133,Km1,0.11352725760644868,0.21633696473830602
CAB,133,Km2,0.0013269981433823618,0.043001114369631256
CAB,133,Tmax,-0.0011777869602216252,0.06023410079056334
CAB,133,Ken,-0.003266265633511401,0.03937911273437148
CAB,133,kAB,0.002794914868893724,0.06028889578652317
CAB,133,kAN,0.020268486479281093,0.061143924835812206
CAB,133,kAOH,0.08514567324947371,0.16501703939504225
CAB,133,kNH,0.0017161331218362326,0.016703311960490214
CAB,134,kcat1,0.6083642712955627,0.7045326201925787
CAB,134,kcat2,-0.005394663735619569,0.07904664111354176
CAB,134,Km1,0.11320586010031182,0.21744465115677433
CAB,134,Km2,0.0013407903901870178,0.04374039531909954
CAB,134,Tmax,-0.0011595145789414722,0.06123046282425997
CAB,134,Ken,-0.0032783087252587235,0.040059436724323605
CAB,134,kAB,0.00282292280536362,0.061378446417317684
CAB,134,kAN,0.0202838502099059,0.06170793346138143
CAB,134,kAOH,0.08516978440362681,0.16611446539414657
CAB,134,kNH,0.001734089511424084,0.017028793711951557
CAB,135,kcat1,0.6065033988287835,0.7037298424459276
CAB,135,kcat2,-0.005422979176390451,0.08041244624051086
CAB,135,Km1,0.11288951765978052,0.21856591870169617
CAB,135,Km2,0.001354583618690506,0.04448346527953847
CAB,135,Tmax,-0.0011409549929561908,0.06223251748644762
CAB,135,Ken,-0.003289932315051005,0.040743508463281106
CAB,135,kAB,0.002850932155058099,0.06247427731345482
CAB,135,kAN,0.02029769289987222,0.06227410139207399
CAB,135,kAOH,0.08518868805387786,0.1672119859242958
CAB,135,kNH,0.0017519142946941626,0.01735678475667898
CAB,136,kcat1,0.6046335354126735,0.7029260418593241
CAB,136,kcat2,-0.005450743425670227,0.08178524988073174
CAB,136,Km1,0.1125783111388761,0.21970043243061754
CAB,136,Km2,0.0013683988744319217,0.04523021304224845
CAB,136,Tmax,-0.0011221084729237099,0.06324012890770088
CAB,136,Ken,-0.003301131088736843,0.041431217064482696
CAB,136,kAB,0.0028789539596911946,0.06357624359845788
CAB,136,kAN,0.020310070130384213,0.06284235372746093
CAB,136,kAOH,0.0852024506701844,0.1683095274119671
CAB,136,kNH,0.0017696105953494822,0.017687249696239787
CAB,137,kcat1,0.6027550823875002,0.702121380608153
CAB,137,kcat2,-0.00547802002172706,0.08316478355995043
CAB,137,Km1,0.1122722789500414,0.22084783181333192
CAB,137,Km2,0.0013822383187818948,0.045980519121008256
CAB,137,Tmax,-0.0011029778845674848,0.06425315721322951
CAB,137,Ken,-0.003311883902013569,0.04212245060053
CAB,137,kAB,0.0029070028048478365,0.06468419587777585
CAB,137,kAN,0.02032102306196842,0.06341262405279367
CAB,137,kAOH,0.08521111403223615,0.1694070189057428
CAB,137,kNH,0.001787170310787068,0.018020153973311897
CAB,138,kcat1,0.600868429203486,0.7013160462757101
CAB,138,kcat2,-0.005504876550231488,0.08455075806200496
CAB,138,Km1,0.11197158580319694,0.22200772395512058
CAB,138,Km2,0.0013960949398679435,0.046734262155039404
CAB,138,Tmax,-0.0010835606369737141,0.06527145751004618
CAB,138,Ken,-0.003322166702829307,0.04281709231401059
CAB,138,kAB,0.0029350966066916295,0.06579798512500316
CAB,138,kAN,0.020330598242956178,0.06398484595601141
CAB,138,kAOH,0.08521475565999771,0.17050439032598821
