,k2,k3,k4,k5,KS,KP,KN,kmenos4
0,0.12569681408984876,1.0660605890999124,0.0006336053128686464,0.032872512554230515,254.70826232661742,100.8329309440209,61.539918527468025,0.5456556687102432
1,0.36258262277432945,0.4184491030220445,0.19741792709303022,0.10973593445185707,111.81607803560858,11.072662429668467,25.0312997702032,3.4215805160828214
2,1.6254929369712052,1.0309662708816525,1.4893522760662492,0.16516357835068737,274.3097342519498,43.18717068272233,28.25461823519099,0.8362229652057026
3,0.6844594361617627,0.7535125286795769,0.2076409160824189,0.09969504362316751,504.7917721694169,2.59762029444548,65.07843861418762,3.648440991535768
4,0.7149446312668645,0.9044911602999677,0.5750389127685656,0.05396280775361735,116.31106827409761,4.665301123543935,41.60671540338468,0.5895683395331087
5,0.71500461446637,1.035615092359973,0.028431126935941627,0.12105327010328343,188.29056920283713,7.534666521990784,68.3814723198074,1.6854390708002938
6,1.1921815452764783,1.1105199214442476,0.20978522724337792,0.013468604774769693,517.804696766353,59.20925988065948,6.677631443192912,0.11142538266850394
7,0.3470312293453245,0.026874810790650037,0.033201507219562394,0.006697820304358968,143.65343228374294,91.11966737877708,42.377759364866606,0.631240934491842
8,1.1702822067522418,0.7491665968064426,0.33705451684214566,0.11318421419745639,205.0854619784221,60.4027220222258,14.717635546674813,0.2590677620343523
9,1.2755057003001387,0.3088027221873862,0.36075035461560917,0.05827893503494455,294.1760982952868,56.00417730807057,22.352483372453094,0.23125093113143366
10,0.5243862533900251,0.3824619882831394,0.10499695374888646,0.031615624894919134,144.54789835327028,142.90812579551022,13.834262945627719,0.655219759813413
11,1.794208093871485,0.4121704684648148,0.787333739792348,0.23963926209378308,392.85017135124417,86.15159451097261,56.24424957430133,0.18132457512583305
12,1.9462323722677477,0.07162254677556323,0.20180912432159953,0.20198295077610806,402.96433649786513,19.74245001758897,63.02421156835943,0.4192307932552098
13,0.32503472202580447,0.5648282612708485,1.4058026453250783,0.025596008326376547,47.61698692474915,2.6521838667717605,56.88145673413468,0.09894964789246896
14,0.7116659313360059,2.648539712480848,0.06150902559417298,0.19449360781881897,881.6776336523842,130.17383634718288,137.2844224023316,3.6375131675495833
