,k2,k3,k4,KS,KP,KN,kmenos4
0,0.3180144779748993,0.18188753468200652,0.16769553317791805,70.347539724116,6.182688422680177,18.991368414035044,1.9479440732304354
1,0.23766060859970942,0.9289149341675784,0.1288436280783605,152.5664879251912,11.550490092970122,42.33061983667471,1.154837191233998
2,0.9730190639886406,0.1313100088983645,0.3203547242146584,160.90514322573088,11.814991122403397,50.138116695340685,0.20197743164340792
3,0.35494446211915137,1.2473094839554395,0.12830645927898582,314.1706426972656,17.914822070911043,53.20421191156829,6.572015567119009
4,0.6252988824483384,0.01928697011618663,0.07456386502630521,91.11359322020522,9.060238249287252,51.707335881021045,1.0464484771579379
5,0.6497667500109592,1.0618371352205906,0.02068294783858976,144.36474545659647,4.600316813715838,2.310252501934291,4.987926750073085
6,0.8572942109781343,0.09668520706629817,0.30665935226591584,393.26434431633675,15.649662677578869,2.382346504946935,0.04253550255076578
7,0.5428166915952738,0.08529058100843152,0.1805315972138708,269.2084307803613,85.96939857435565,28.962400983137567,0.05304259812436867
8,1.8268785875174707,0.029775887273764536,0.03454730523843141,293.67306963830885,19.753927263111475,11.37225709102953,0.4075960417191672
9,1.0370291785068404,0.5475893623260756,0.2803892722657406,243.38943256035404,132.17732795807495,8.498810546739582,0.3410081295322358
10,0.23019085286189772,0.06713965712799472,0.18510130757745302,63.77379224345087,25.244075714019402,41.609991878415904,0.11896396412739892
11,0.3470268777991995,0.12670380203014045,0.22850218329549923,70.84494614999281,58.76296142427689,38.82154066503941,0.5970536640064399
12,3.0166126779609295,0.5509960515428778,0.6053795776154437,378.64020593915257,8.29209380554302,20.408295276241283,0.601603429059725
13,0.13233203193889354,0.27012113437195995,0.17793344862796093,21.52590721625149,4.813926422451836,18.32567853611328,0.10309817904638309
14,1.0593151090308799,4.426134151938346,0.4213888638308882,1277.339553430124,137.2823687670896,241.55264613595364,4.026999039715721
