,k2,k3,k4,k5,KS,KP,KN,kmenos4
0,0.1638707407814373,0.4133510474563159,0.08886154647212836,0.034890710181277616,43.20741700740343,19.567223426389727,11.524839703408096,4.8010994362726
1,0.11572928774094159,0.8084157114899406,0.42516484167438295,0.09592607486928033,43.116482278405584,11.928948394713126,40.57938596775573,3.5163765567456076
2,3.3233846516860144,0.2657894661638028,0.3208343843071474,0.07527139372856238,545.5322489049622,57.7846808924892,28.929068237332498,0.8079148248655429
3,0.5586051595823405,0.5046257154027746,0.024039676243206336,0.03664233982028559,544.9513664555224,3.7949918869215526,72.81350928150663,1.4420601964432695
4,0.8999582307778411,1.2154801817698018,0.2722898126665312,0.13330429836809496,191.22773499641218,13.41065023270929,21.010650846560623,0.32690101083431045
5,0.9829937120126782,0.694135197162853,0.0038471049277704625,0.003245881508249673,264.482821641023,67.72462999143917,42.5497643326132,3.6950502660175086
6,0.21553338648518863,0.17222584928234536,0.4817230840739725,0.1698789201033558,98.10188188394734,92.70591480231356,40.118113551796306,0.2828991549485562
7,0.5568598736764686,0.27370246352961597,0.3707239840121234,0.09192086066081503,226.61735833310107,53.29547928809205,43.117731499355834,0.34251526602706833
8,2.741496974696521,0.19342566316531276,0.16959940529180195,0.0018630051378702855,483.16088584652374,47.10861104854223,36.79220319124964,0.053526662993302665
9,0.5940932237081875,0.09528577438388959,0.3498180924544225,0.003409129127308972,114.71693020969447,3.692521211347597,58.732216150921225,0.08579635058851365
10,1.9848533416828125,0.9705596709990523,0.6972054730289315,0.07673576954479273,532.6677847784277,50.345219283638784,46.85965158720254,0.23557849646131415
11,1.7703750033293142,0.7838560640370533,0.8713667685537572,0.007638301588208251,377.3540343563584,52.77817965963712,36.148170303893906,0.2098031170687525
12,0.14575973959255506,0.3255090877884309,0.7831539888213414,0.014657936479685416,29.128251134777372,17.355594748061844,76.80397309068171,0.4621985393809291
13,0.6752345636853627,0.4888377278169286,0.334797349607778,0.06085632728101555,95.02569826731838,26.674597568749352,13.562532586020417,1.0939354954846952
14,0.9756758798405856,3.184154612279233,0.7316894469442075,0.15108596270777386,1044.121879923872,81.77430259890278,160.28991914464797,2.9399101997690797
