,k2,k3,k4,k5,KS,KP,KN,kmenos4
0,0.14853401879693787,0.7745328091066805,0.007320194143033038,0.16107631297755431,297.26259233473417,77.23800081405874,44.9564313803417,0.12813917915944353
1,0.6910041955084042,0.8385398808203923,0.4357900974362236,0.193317111110499,342.096904084835,15.542475773472482,64.13277522027288,4.422960915234281
2,1.2221256260085667,0.7878144019614323,1.511109903417886,0.1911256368845164,205.3222893298956,92.54902861150424,49.11549544394199,1.2373315907419578
3,0.7394127746713426,1.218699891880644,0.16781408126163336,0.1472281214847753,588.1216430905342,6.38148245276813,39.093979879906215,5.442552079168958
4,1.4674185278290723,0.7815320051863569,0.5708058159362285,0.09016680348644346,205.45739242227174,25.0406243972404,38.31668868893761,2.3145127464490263
5,2.3472868613284117,0.7805115831469998,0.05870494002145261,0.21644500719337467,592.7108372616054,21.60630895882555,74.16792280352733,2.8590837587107156
6,0.6680942042941743,0.47787947348159826,0.5329883892547005,0.06146332852956972,301.3677919409246,94.40425638586923,40.94847015831098,0.27833210930989266
7,1.0538167583509455,0.05426894029515285,0.1542682019929455,0.046262598202755065,430.3599792688713,143.40586031597533,84.27155832843788,1.0245896176286993
8,3.1703029603180197,0.11200553090705238,0.36646329551300383,0.16792267237130407,487.17730878249415,18.207220856337827,58.85152773072042,0.6179442677902004
9,1.7192609645586698,1.0459926453592225,1.126089742476295,0.09333388778539276,371.2801739957554,25.593686175719757,17.462455795633183,0.34233758052661195
10,0.7117084846509176,0.5293636724632858,0.18024600807071958,0.06387174884549729,192.66689800372808,134.81803128041727,16.63461551124882,0.665862454995744
11,2.4825696140104343,0.552503658037466,1.0474479747808494,0.12255884350855464,513.9512309704301,75.92199431491666,66.53560523141117,0.920863457479697
12,1.6440285943639414,0.15971366100531653,0.3922108772961156,0.11712091754277072,375.5092012782801,139.49221058794998,89.91501329567612,2.1628365432831242
13,1.3999351718964592,0.583756952056928,0.8619347388423946,0.06487068710522133,209.95105282426883,11.200779630144991,39.00639803851355,0.3124350212353924
14,0.6626592679823361,3.0733151381446757,0.13530282734334936,0.19930048039379666,807.3864171748878,120.80872387241514,140.13177758736023,3.2099678650057624
